idx,cartmass,polemass,polelength,outcome,success,steps,duration_s,reached_upright,time_to_upright_s,longest_balance_steps,longest_balance_s,peak_theta_dev_deg,peak_abs_x_m,control_effort,mean_infer_ms,n_errors,theta0_deg
699,0.65,0.25,0.2,timeout,0,1000,25.0,1,12.775,474,11.85,179.74,0.137,27.764,12.29,0,197.19
700,0.65,0.25,0.24,timeout,0,1000,25.0,1,13.075,450,11.25,179.16,0.26,50.731,16.55,0,197.19
701,0.65,0.25,0.28,timeout,0,1000,25.0,1,17.725,252,6.3,179.98,0.304,79.424,13.16,0,197.19
702,0.65,0.25,0.32,timeout,0,1000,25.0,1,20.025,136,3.4,179.89,0.38,99.675,14.17,0,197.19
703,0.65,0.25,0.36,timeout,0,1000,25.0,0,,0,0.0,179.95,0.348,103.515,14.63,0,197.19
704,0.7,0.05,0.08,out_of_bounds,0,844,21.1,1,17.675,0,0.0,179.93,4.065,222.835,13.01,0,197.19
705,0.7,0.05,0.12,success,1,867,21.675,1,8.975,500,12.5,179.99,0.069,5.196,14.47,0,197.19
706,0.7,0.05,0.16,success,1,780,19.5,1,6.025,500,12.5,178.93,0.27,11.629,14.04,0,197.19
707,0.7,0.05,0.2,out_of_bounds,0,352,8.8,1,5.45,0,0.0,179.94,4.0,125.968,15.28,0,197.19
708,0.7,0.05,0.24,success,1,739,18.475,1,5.25,500,12.5,179.81,0.209,12.665,12.72,0,197.19
709,0.7,0.05,0.28,success,1,820,20.5,1,5.75,500,12.5,179.69,0.218,18.077,14.0,0,197.19
710,0.7,0.05,0.32,success,1,748,18.7,1,5.25,500,12.5,179.73,0.233,21.527,15.33,0,197.19
711,0.7,0.05,0.36,success,1,797,19.925,1,5.525,500,12.5,179.74,0.285,29.684,12.45,0,197.19
712,0.7,0.07,0.08,timeout,0,1000,25.0,1,22.025,107,2.675,179.85,0.114,5.721,14.51,0,197.19
713,0.7,0.07,0.12,success,1,972,24.3,1,11.675,500,12.5,179.91,0.066,4.898,14.84,0,197.19
714,0.7,0.07,0.16,success,1,769,19.225,1,6.6,500,12.5,179.71,0.097,7.834,13.25,0,197.19
715,0.7,0.07,0.2,success,1,798,19.95,1,6.2,500,12.5,179.37,0.126,12.97,13.85,0,197.19
716,0.7,0.07,0.24,out_of_bounds,0,286,7.15,1,6.075,0,0.0,179.86,4.034,66.304,11.81,0,197.19
717,0.7,0.07,0.28,success,1,762,19.05,1,5.65,500,12.5,179.94,0.321,18.276,14.97,0,197.19
718,0.7,0.07,0.32,success,1,890,22.25,1,6.075,500,12.5,179.63,0.875,66.616,12.73,0,197.19
719,0.7,0.07,0.36,success,1,943,23.575,1,6.45,500,12.5,179.68,0.805,66.446,14.96,0,197.19
720,0.7,0.09,0.08,timeout,0,1000,25.0,0,,0,0.0,179.89,0.1,1.641,13.45,0,197.19
721,0.7,0.09,0.12,timeout,0,1000,25.0,1,16.5,307,7.675,179.99,0.23,8.893,13.48,0,197.19
722,0.7,0.09,0.16,success,1,837,20.925,1,7.8,500,12.5,179.88,0.133,8.758,15.89,0,197.19
723,0.7,0.09,0.2,success,1,758,18.95,1,6.1,500,12.5,179.55,0.11,11.795,12.82,0,197.19
724,0.7,0.09,0.24,success,1,757,18.925,1,6.0,500,12.5,179.96,0.133,14.193,14.9,0,197.19
725,0.7,0.09,0.28,out_of_bounds,0,356,8.9,1,6.575,0,0.0,179.97,4.057,160.663,13.54,0,197.19
726,0.7,0.09,0.32,success,1,770,19.25,1,6.05,500,12.5,179.98,0.222,19.031,13.87,0,197.19
727,0.7,0.09,0.36,success,1,831,20.775,1,6.325,500,12.5,179.66,0.562,38.166,14.03,0,197.19
728,0.7,0.11,0.08,timeout,0,1000,25.0,0,,0,0.0,179.97,0.104,0.966,14.29,0,197.19
729,0.7,0.11,0.12,timeout,0,1000,25.0,0,,0,0.0,179.92,0.097,1.344,12.77,0,197.19
730,0.7,0.11,0.16,success,1,864,21.6,1,8.975,500,12.5,179.97,0.092,8.038,16.14,0,197.19
731,0.7,0.11,0.2,success,1,775,19.375,1,6.8,500,12.5,179.72,0.108,11.95,13.82,0,197.19
732,0.7,0.11,0.24,success,1,842,21.05,1,6.725,500,12.5,179.93,0.859,38.978,13.38,0,197.19
733,0.7,0.11,0.28,success,1,788,19.7,1,6.475,500,12.5,179.77,0.169,18.661,16.12,0,197.19
734,0.7,0.11,0.32,success,1,840,21.0,1,6.975,500,12.5,179.6,0.353,30.969,12.47,0,197.19
735,0.7,0.11,0.36,timeout,0,1000,25.0,1,7.4,497,12.425,179.82,1.38,160.008,15.96,0,197.19
736,0.7,0.13,0.08,timeout,0,1000,25.0,0,,0,0.0,179.98,0.106,0.916,13.63,0,197.19
737,0.7,0.13,0.12,timeout,0,1000,25.0,0,,0,0.0,179.89,0.116,1.406,14.78,0,197.19
738,0.7,0.13,0.16,success,1,947,23.675,1,10.7,500,12.5,179.96,0.188,10.747,14.5,0,197.19
739,0.7,0.13,0.2,success,1,825,20.625,1,7.45,500,12.5,179.88,0.169,15.313,13.39,0,197.19
740,0.7,0.13,0.24,success,1,788,19.7,1,6.675,500,12.5,179.63,0.172,19.446,15.66,0,197.19
741,0.7,0.13,0.28,success,1,874,21.85,1,7.275,500,12.5,179.92,0.912,47.715,12.09,0,197.19
742,0.7,0.13,0.32,out_of_bounds,0,395,9.875,1,7.95,0,0.0,179.83,4.11,138.817,16.17,0,197.19
743,0.7,0.13,0.36,success,1,848,21.2,1,7.375,500,12.5,179.97,0.473,48.291,14.02,0,197.19
744,0.7,0.15,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.108,0.921,16.11,0,197.19
745,0.7,0.15,0.12,timeout,0,1000,25.0,0,,0,0.0,179.99,0.126,1.508,14.48,0,197.19
746,0.7,0.15,0.16,timeout,0,1000,25.0,1,13.6,446,11.15,179.79,0.102,9.341,12.61,0,197.19
747,0.7,0.15,0.2,success,1,830,20.75,1,8.175,500,12.5,179.95,0.117,16.569,14.09,0,197.19
748,0.7,0.15,0.24,success,1,804,20.1,1,7.45,500,12.5,179.6,0.145,19.955,14.27,0,197.19
749,0.7,0.15,0.28,success,1,806,20.15,1,7.2,500,12.5,178.86,0.18,23.262,12.86,0,197.19
750,0.7,0.15,0.32,success,1,814,20.35,1,7.75,500,12.5,179.88,0.206,26.107,15.75,0,197.19
751,0.7,0.15,0.36,success,1,863,21.575,1,8.2,500,12.5,179.99,0.252,33.036,14.85,0,197.19
752,0.7,0.17,0.08,timeout,0,1000,25.0,0,,0,0.0,179.82,0.11,0.949,14.12,0,197.19
753,0.7,0.17,0.12,timeout,0,1000,25.0,0,,0,0.0,179.88,0.131,1.634,14.45,0,197.19
754,0.7,0.17,0.16,timeout,0,1000,25.0,1,17.45,290,7.25,179.98,0.12,10.762,15.22,0,197.19
755,0.7,0.17,0.2,success,1,856,21.4,1,8.85,500,12.5,179.79,0.118,16.989,14.61,0,197.19
756,0.7,0.17,0.24,success,1,833,20.825,1,8.25,500,12.5,179.94,0.149,21.515,15.14,0,197.19
757,0.7,0.17,0.28,success,1,844,21.1,1,8.05,500,12.5,179.56,0.19,27.374,14.86,0,197.19
758,0.7,0.17,0.32,success,1,881,22.025,1,8.725,500,12.5,179.64,0.213,31.609,14.4,0,197.19
759,0.7,0.17,0.36,success,1,911,22.775,1,9.225,500,12.5,179.77,0.246,39.764,13.84,0,197.19
760,0.7,0.19,0.08,timeout,0,1000,25.0,0,,0,0.0,180.0,0.111,0.994,13.23,0,197.19
761,0.7,0.19,0.12,timeout,0,1000,25.0,0,,0,0.0,179.91,0.136,1.765,14.53,0,197.19
762,0.7,0.19,0.16,timeout,0,1000,25.0,1,23.35,60,1.5,179.89,0.094,11.956,15.07,0,197.19
763,0.7,0.19,0.2,success,1,884,22.1,1,9.475,500,12.5,179.83,0.114,19.048,13.51,0,197.19
764,0.7,0.19,0.24,success,1,868,21.7,1,9.075,500,12.5,179.34,0.152,25.567,15.69,0,197.19
765,0.7,0.19,0.28,success,1,862,21.55,1,8.925,500,12.5,179.34,0.198,29.602,12.28,0,197.19
766,0.7,0.19,0.32,success,1,891,22.275,1,9.65,500,12.5,179.81,0.226,35.564,14.09,0,197.19
767,0.7,0.19,0.36,success,1,950,23.75,1,10.2,500,12.5,179.97,0.263,43.885,13.24,0,197.19
768,0.7,0.21,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.112,1.045,13.72,0,197.19
769,0.7,0.21,0.12,timeout,0,1000,25.0,0,,0,0.0,179.83,0.142,1.911,15.57,0,197.19
770,0.7,0.21,0.16,timeout,0,1000,25.0,0,,0,0.0,179.97,0.094,6.451,14.67,0,197.19
771,0.7,0.21,0.2,success,1,915,22.875,1,10.05,500,12.5,179.88,0.114,20.53,13.25,0,197.19
772,0.7,0.21,0.24,success,1,897,22.425,1,9.8,500,12.5,179.94,0.153,28.81,17.11,0,197.19
773,0.7,0.21,0.28,success,1,914,22.85,1,9.8,500,12.5,179.95,0.203,36.627,14.39,0,197.19
774,0.7,0.21,0.32,success,1,958,23.95,1,10.575,500,12.5,179.91,0.239,43.259,14.05,0,197.19
775,0.7,0.21,0.36,success,1,986,24.65,1,11.1,500,12.5,179.45,0.286,53.624,14.97,0,197.19
776,0.7,0.23,0.08,timeout,0,1000,25.0,0,,0,0.0,179.99,0.113,1.107,14.13,0,197.19
777,0.7,0.23,0.12,timeout,0,1000,25.0,0,,0,0.0,179.95,0.148,2.072,13.0,0,197.19
778,0.7,0.23,0.16,timeout,0,1000,25.0,0,,0,0.0,179.97,0.132,3.322,14.47,0,197.19
779,0.7,0.23,0.2,success,1,966,24.15,1,11.525,500,12.5,179.87,0.107,23.001,13.7,0,197.19
780,0.7,0.23,0.24,success,1,936,23.4,1,10.575,500,12.5,179.78,0.154,34.495,12.86,0,197.19
781,0.7,0.23,0.28,success,1,941,23.525,1,10.625,500,12.5,180.0,0.207,40.707,15.43,0,197.19
782,0.7,0.23,0.32,timeout,0,1000,25.0,1,11.45,494,12.35,179.98,0.248,51.741,13.64,0,197.19
783,0.7,0.23,0.36,timeout,0,1000,25.0,1,12.05,428,10.7,179.72,0.389,71.965,14.29,0,197.19
784,0.7,0.25,0.08,timeout,0,1000,25.0,0,,0,0.0,179.97,0.113,1.176,15.58,0,197.19
785,0.7,0.25,0.12,timeout,0,1000,25.0,0,,0,0.0,179.97,0.154,2.246,14.46,0,197.19
786,0.7,0.25,0.16,timeout,0,1000,25.0,0,,0,0.0,179.94,0.159,3.576,13.54,0,197.19
787,0.7,0.25,0.2,success,1,997,24.925,1,12.05,500,12.5,179.99,0.178,25.666,14.71,0,197.19
788,0.7,0.25,0.24,success,1,967,24.175,1,11.275,500,12.5,179.77,0.154,38.418,13.76,0,197.19
789,0.7,0.25,0.28,timeout,0,1000,25.0,1,12.55,482,12.05,179.52,0.208,49.531,13.52,0,197.19
790,0.7,0.25,0.32,timeout,0,1000,25.0,1,12.375,452,11.3,179.96,0.446,70.164,15.36,0,197.19
791,0.7,0.25,0.36,timeout,0,1000,25.0,1,14.2,307,7.675,179.99,0.548,94.646,14.08,0,197.19
